"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00632-0013","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0014","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0015","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime'","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0016","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime'","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0017","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0018","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime'","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0019","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0020","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0021","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0022","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '16 – Contract notice – general directive, standard regime'","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0023","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime'","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0024","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '18 – Contract notice – defence directive, standard regime'","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0025","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime'","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0027","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '20 – Contract notice – general directive, light regime'","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0028","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime'","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0029","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '22 – Subcontract notice – defence directive'","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0030","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '23 – Design contest notice – general directive, design'","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0031","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '24 – Design contest notice – sectoral directive, design'","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0032","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive'","25","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0033","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive'","26","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0034","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive'","27","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0035","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive'","28","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0036","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '29 – Contract award notice – general directive, standard regime'","29","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0037","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '30 – Contract award notice – sectoral directive, standard regime'","30","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0038","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime'","31","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0039","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime'","32","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0041","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0042","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '33 – Contract award notice – general directive, light regime'","33","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0043","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '34 – Contract award notice – sectoral directive, light regime'","34","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0044","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime'","35","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0045","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '36 – Design contest result notice – general directive, design'","36","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0046","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '37 – Design contest result notice – sectoral directive, design'","37","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0047","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '38 – Contract modification notice – general directive'","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0048","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '39 – Contract modification notice – sectoral directive'","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0049","forbidden","BT-632-Part","'Name' (BT-632-Part) is not allowed in notice type '40 – Contract modification notice – concessions directive'","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-PartTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0052","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0053","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0055","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0056","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0057","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0058","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0059","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0060","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0062","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0068","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0083","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive'","25","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0084","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive'","26","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0085","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive'","27","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0086","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive'","28","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0087","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '29 – Contract award notice – general directive, standard regime'","29","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0088","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '30 – Contract award notice – sectoral directive, standard regime'","30","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0089","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime'","31","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0090","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime'","32","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0092","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0093","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '33 – Contract award notice – general directive, light regime'","33","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0094","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '34 – Contract award notice – sectoral directive, light regime'","34","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0095","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime'","35","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0096","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '36 – Design contest result notice – general directive, design'","36","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0097","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '37 – Design contest result notice – sectoral directive, design'","37","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0098","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '38 – Contract modification notice – general directive'","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0099","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '39 – Contract modification notice – sectoral directive'","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00632-0100","forbidden","BT-632-Lot","'Name' (BT-632-Lot) is not allowed in notice type '40 – Contract modification notice – concessions directive'","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00633-0001","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0002","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0004","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0005","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0006","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0007","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0008","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0009","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0011","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0012","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive'","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0013","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0014","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0015","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime'","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0016","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime'","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0017","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0018","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime'","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0019","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0020","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0021","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0022","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '16 – Contract notice – general directive, standard regime'","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0023","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime'","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0024","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '18 – Contract notice – defence directive, standard regime'","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0025","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime'","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0027","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '20 – Contract notice – general directive, light regime'","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0028","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime'","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0029","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '22 – Subcontract notice – defence directive'","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0030","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '23 – Design contest notice – general directive, design'","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0031","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '24 – Design contest notice – sectoral directive, design'","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0032","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","25","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0033","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","26","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0034","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","27","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0035","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","28","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0036","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '29 – Contract award notice – general directive, standard regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","29","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0037","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '30 – Contract award notice – sectoral directive, standard regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","30","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0038","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","31","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
